,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
0,1010.0,35.0,20.6,12.6,60.0,9.15,320.0,5.0,292.9,319.3,294.5
1,1000.0,112.0,18.8,10.8,60.0,8.19,315.0,4.0,291.9,315.6,293.4
2,999.0,121.0,18.6,10.6,60.0,8.09,319.0,4.0,291.8,315.1,293.3
3,978.0,303.0,18.0,9.0,56.0,7.42,50.0,7.0,293.0,314.6,294.3
4,962.0,445.0,19.5,-0.3,26.0,3.9,120.0,10.0,295.9,307.7,296.6
5,950.0,553.0,20.6,-7.4,14.0,2.32,137.0,10.0,298.1,305.4,298.5
6,948.0,571.0,20.4,-6.5,16.0,2.49,140.0,10.0,298.1,305.9,298.6
7,937.0,671.0,19.6,-1.4,24.0,3.7,138.0,9.0,298.2,309.6,298.9
8,925.0,782.0,18.6,-3.4,22.0,3.23,135.0,7.0,298.3,308.3,298.9
9,869.0,1311.0,14.5,-8.3,20.0,2.37,155.0,10.0,299.4,306.9,299.8
10,850.0,1498.0,13.0,-10.0,19.0,2.11,150.0,16.0,299.8,306.5,300.1
11,842.0,1576.0,12.3,-10.4,19.0,2.07,145.0,15.0,299.8,306.4,300.2
12,816.0,1837.0,9.9,-11.6,21.0,1.93,165.0,17.0,300.0,306.2,300.4
13,781.0,2200.0,6.6,-13.4,22.0,1.75,169.0,16.0,300.2,305.9,300.5
14,776.0,2253.0,6.3,-14.4,21.0,1.62,170.0,16.0,300.5,305.7,300.8
15,763.0,2390.0,5.5,-17.0,18.0,1.33,190.0,11.0,301.1,305.4,301.3
16,749.0,2540.0,4.7,-19.9,15.0,1.06,175.0,10.0,301.8,305.3,301.9
17,700.0,3090.0,1.6,-30.4,7.0,0.44,195.0,9.0,304.2,305.8,304.3
18,699.0,3102.0,1.6,-30.4,7.0,0.44,195.0,9.0,304.4,305.9,304.4
19,694.0,3159.0,2.2,-36.8,4.0,0.24,195.0,11.0,305.6,306.5,305.7
20,690.0,3204.0,1.8,-36.7,4.0,0.24,195.0,13.0,305.8,306.6,305.8
21,637.0,3826.0,-3.1,-35.3,6.0,0.3,175.0,14.0,307.2,308.3,307.2
