,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
62,51.8,20204.0,-65.1,-91.1,2.0,0.0,270.0,34.0,484.7,484.8,484.7
63,50.0,20420.0,-64.7,-91.7,1.0,0.0,275.0,36.0,490.6,490.6,490.6
64,49.0,20543.0,-64.2,-92.0,1.0,0.0,270.0,40.0,494.5,494.5,494.5
65,48.7,20581.0,-64.1,-92.1,1.0,0.0,269.0,39.0,495.7,495.7,495.7
66,46.6,20853.0,-59.7,-91.7,1.0,0.0,261.0,28.0,512.6,512.6,512.6
67,45.0,21070.0,-61.2,-91.3,1.0,0.0,255.0,20.0,514.2,514.2,514.2
68,44.0,21210.0,-62.1,-91.1,1.0,0.0,266.0,22.0,515.2,515.2,515.2
69,42.0,21501.0,-59.8,-90.6,1.0,0.0,290.0,25.0,527.8,527.8,527.8
70,41.0,21651.0,-58.6,-90.3,1.0,0.0,300.0,21.0,534.4,534.4,534.4
71,39.6,21868.0,-56.9,-89.9,1.0,0.0,283.0,18.0,544.0,544.0,544.0
72,39.0,21965.0,-56.8,-89.8,1.0,0.0,275.0,16.0,546.6,546.7,546.6
73,36.0,22473.0,-56.3,-89.3,1.0,0.0,325.0,10.0,560.6,560.7,560.6
74,35.0,22652.0,-56.1,-89.1,1.0,0.0,305.0,5.0,565.6,565.7,565.6
75,33.0,23025.0,-55.7,-88.7,1.0,0.0,280.0,13.0,576.2,576.3,576.2
76,31.9,23241.0,-55.5,-88.5,1.0,0.0,234.0,11.0,582.4,582.5,582.4
77,31.0,23422.0,-56.3,-88.9,1.0,0.0,195.0,10.0,585.0,585.0,585.0
78,30.0,23630.0,-57.3,-89.3,1.0,0.0,205.0,21.0,587.8,587.9,587.8
79,26.3,24458.0,-59.3,-90.3,1.0,0.0,251.0,21.0,604.7,604.8,604.7
80,26.0,24531.0,-58.6,-90.1,1.0,0.0,255.0,21.0,608.6,608.6,608.6
81,25.0,24779.0,-56.3,-89.5,1.0,0.01,290.0,24.0,622.0,622.1,622.0
82,23.9,25065.0,-53.7,-88.7,1.0,0.01,320.0,18.0,637.8,637.8,637.8
83,23.0,25310.0,-54.2,-88.6,1.0,0.01,345.0,13.0,643.3,643.4,643.3
84,22.0,25595.0,-54.8,-88.4,1.0,0.01,280.0,2.0,649.9,649.9,649.9
85,21.1,25862.0,-55.3,-88.3,1.0,0.01,235.0,11.0,656.0,656.1,656.0
86,21.0,230.0,12.0,,,,,,,,
