,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
0,1013.0,35.0,13.2,9.5,78.0,7.41,190.0,9.0,285.3,306.1,286.6
1,1000.0,140.0,12.0,8.1,77.0,6.82,195.0,12.0,285.1,304.3,286.3
2,957.0,504.0,8.7,6.8,87.0,6.49,230.0,15.0,285.4,303.8,286.6
3,925.0,786.0,6.2,5.7,97.0,6.24,235.0,20.0,285.6,303.3,286.7
4,855.0,1426.0,0.8,0.8,100.0,4.77,254.0,21.0,286.5,300.2,287.3
5,850.0,1473.0,0.4,0.4,100.0,4.66,255.0,21.0,286.6,300.0,287.4
6,804.0,1915.0,-2.6,-2.6,100.0,3.95,275.0,19.0,287.9,299.5,288.6
7,762.0,2341.0,-5.5,-5.5,100.0,3.35,254.0,26.0,289.3,299.2,289.9
8,754.0,2424.0,-6.3,-8.7,83.0,2.64,250.0,27.0,289.3,297.2,289.7
9,750.0,2465.0,-6.7,-10.3,76.0,2.34,249.0,26.0,289.3,296.4,289.7
10,740.0,2570.0,-8.1,-27.1,20.0,0.56,245.0,23.0,288.9,290.7,289.0
11,739.0,2580.0,-7.9,-27.5,19.0,0.55,245.0,23.0,289.2,291.0,289.3
12,724.0,2740.0,-5.1,-33.1,9.0,0.33,243.0,23.0,294.0,295.1,294.0
13,704.0,2960.0,-6.7,-28.7,16.0,0.51,241.0,23.0,294.6,296.3,294.6
14,701.0,2993.0,-7.1,-19.1,38.0,1.21,240.0,23.0,294.5,298.4,294.7
15,700.0,3004.0,-7.1,-26.1,20.0,0.65,240.0,23.0,294.6,296.8,294.7
16,698.0,3026.0,-7.5,-14.5,57.0,1.79,240.0,23.0,294.4,300.0,294.7
17,693.0,3082.0,-8.1,-18.1,44.0,1.33,238.0,23.0,294.3,298.6,294.6
18,683.0,3195.0,-9.1,-12.8,75.0,2.1,236.0,24.0,294.4,301.0,294.8
19,678.0,3251.0,-9.6,-14.1,69.0,1.9,235.0,24.0,294.5,300.5,294.9
20,670.0,3343.0,-10.3,-16.3,61.0,1.61,242.0,22.0,294.7,299.8,295.0
21,669.0,3354.0,-10.3,-22.3,37.0,0.96,243.0,22.0,294.8,298.0,295.0
22,667.0,3377.0,-10.4,-25.4,28.0,0.73,245.0,21.0,294.9,297.4,295.1
23,663.0,3424.0,-10.7,-31.7,16.0,0.41,247.0,21.0,295.1,296.6,295.2
24,651.0,3563.0,-11.6,-34.5,13.0,0.32,255.0,23.0,295.7,296.8,295.8
25,644.0,3646.0,-12.1,-36.1,12.0,0.27,255.0,24.0,296.0,297.0,296.1
26,631.0,3802.0,-11.3,-44.3,5.0,0.12,255.0,25.0,298.7,299.1,298.7
27,554.0,4785.0,-18.3,-39.3,14.0,0.23,255.0,34.0,301.7,302.5,301.7
28,539.0,4989.0,-19.9,-28.9,45.0,0.66,255.0,36.0,302.2,304.4,302.3
29,500.0,5540.0,-25.1,-31.1,57.0,0.57,255.0,41.0,302.4,304.4,302.5
30,484.0,5776.0,-27.3,-32.1,64.0,0.54,257.0,46.0,302.5,304.4,302.6
31,471.0,5972.0,-28.5,-42.5,25.0,0.19,259.0,50.0,303.4,304.1,303.4
32,464.0,6079.0,-28.1,-51.1,9.0,0.08,260.0,52.0,305.2,305.5,305.2
33,440.0,6459.0,-30.3,-47.3,17.0,0.12,264.0,60.0,307.1,307.5,307.1
34,435.0,6540.0,-31.0,-46.9,19.0,0.13,265.0,62.0,307.2,307.7,307.2
35,400.0,7130.0,-36.1,-44.1,44.0,0.19,260.0,66.0,308.0,308.7,308.0
36,378.0,7520.0,-39.7,-46.7,47.0,0.15,260.0,67.0,308.3,308.8,308.3
37,331.0,8415.0,-46.1,-61.1,17.0,0.03,260.0,70.0,311.4,311.5,311.4
38,300.0,9060.0,-52.1,-63.1,25.0,0.03,260.0,72.0,311.8,311.9,311.8
39,296.0,9146.0,-52.9,-62.9,29.0,0.03,261.0,73.0,311.9,312.0,311.9
