,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
25,408.0,7159.0,-32.8,-52.0,13.0,0.08,260.0,18.0,310.6,310.9,310.6
26,400.0,7300.0,-33.9,-52.9,13.0,0.07,250.0,16.0,310.9,311.1,310.9
27,348.0,8252.0,-42.1,-54.8,24.0,0.06,245.0,18.0,312.3,312.6,312.4
28,321.0,8804.0,-46.9,-55.9,35.0,0.06,249.0,21.0,313.0,313.3,313.0
29,317.0,8886.0,-47.5,-57.2,32.0,0.05,250.0,21.0,313.3,313.6,313.3
30,300.0,9250.0,-50.1,-63.1,20.0,0.03,255.0,27.0,314.6,314.7,314.6
31,279.0,9718.0,-52.9,-65.9,19.0,0.02,258.0,33.0,317.2,317.3,317.2
32,264.0,10072.0,-53.3,-71.3,9.0,0.01,260.0,37.0,321.6,321.7,321.6
33,258.0,10219.0,-53.5,-73.5,7.0,0.01,258.0,42.0,323.5,323.5,323.5
34,250.0,10420.0,-54.5,-70.5,12.0,0.01,255.0,49.0,324.9,325.0,324.9
35,227.0,11035.0,-56.2,-72.7,11.0,0.01,260.0,65.0,331.5,331.5,331.5
36,210.0,11531.0,-57.5,-74.5,10.0,0.01,260.0,59.0,336.8,336.9,336.8
37,200.0,11840.0,-56.9,-79.9,4.0,0.0,260.0,64.0,342.5,342.5,342.5
38,196.0,11968.0,-56.7,-80.5,3.0,0.0,260.0,67.0,344.9,344.9,344.9
39,169.0,12910.0,-54.9,-84.9,1.0,0.0,252.0,71.0,362.7,362.7,362.7
40,168.0,12948.0,-54.7,-84.7,1.0,0.0,251.0,71.0,363.7,363.7,363.7
41,164.0,13101.0,-55.0,-84.7,1.0,0.0,250.0,72.0,365.7,365.8,365.7
42,152.0,13586.0,-55.8,-84.9,1.0,0.0,255.0,84.0,372.4,372.4,372.4
43,150.0,13670.0,-55.9,-84.9,2.0,0.0,255.0,79.0,373.6,373.6,373.6
44,132.0,14478.0,-57.5,-86.5,1.0,0.0,265.0,64.0,384.5,384.5,384.5
45,117.0,15240.0,-59.1,-88.1,1.0,0.0,256.0,57.0,395.1,395.1,395.1
46,108.0,15734.0,-62.3,-88.7,2.0,0.0,250.0,52.0,398.3,398.3,398.3
47,100.0,16210.0,-65.3,-89.3,2.0,0.0,240.0,64.0,401.3,401.3,401.3
48,86.0,17122.0,-68.7,-90.7,3.0,0.0,250.0,85.0,412.1,412.1,412.1
49,85.7,17143.0,-68.6,-90.7,3.0,0.0,250.0,85.0,412.7,412.7,412.7
50,81.0,17484.0,-67.0,-90.5,2.0,0.0,260.0,64.0,422.6,422.6,422.6
51,77.0,17790.0,-65.6,-90.3,2.0,0.0,255.0,69.0,431.7,431.7,431.7
52,76.1,17862.0,-65.3,-90.3,2.0,0.0,257.0,67.0,433.9,433.9,433.9
53,70.0,18370.0,-66.1,-91.1,2.0,0.0,270.0,51.0,442.6,442.6,442.6
54,65.0,18819.0,-67.2,-90.8,2.0,0.0,250.0,36.0,449.7,449.7,449.7
55,59.6,19345.0,-68.5,-90.5,3.0,0.0,258.0,48.0,458.1,458.1,458.1
56,58.0,19510.0,-68.1,-90.6,3.0,0.0,260.0,52.0,462.6,462.6,462.6
57,54.0,19943.0,-67.0,-90.7,2.0,0.0,265.0,45.0,474.5,474.6,474.5
58,50.0,20410.0,-65.9,-90.9,2.0,0.0,260.0,42.0,487.8,487.8,487.8
59,49.0,20533.0,-65.2,-90.7,2.0,0.0,245.0,41.0,492.2,492.2,492.2
60,48.0,20658.0,-64.6,-90.5,2.0,0.0,240.0,45.0,496.7,496.7,496.7
61,47.9,20671.0,-64.5,-90.5,2.0,0.0,240.0,45.0,497.1,497.1,497.1
62,44.0,21187.0,-65.8,-91.2,2.0,0.0,245.0,57.0,506.1,506.1,506.1
63,42.2,21441.0,-66.5,-91.5,2.0,0.0,247.0,47.0,510.5,510.5,510.5
64,40.0,21768.0,-62.8,-91.2,1.0,0.0,250.0,35.0,527.7,527.7,527.7
65,39.6,21830.0,-62.1,-91.1,1.0,0.0,253.0,36.0,530.9,531.0,530.9
66,38.0,22085.0,-61.9,-90.9,1.0,0.0,265.0,39.0,537.8,537.8,537.8
67,33.0,22959.0,-61.2,-90.2,1.0,0.0,245.0,30.0,561.8,561.8,561.8
68,30.0,23550.0,-60.7,-89.7,1.0,0.0,240.0,36.0,578.6,578.6,578.6
69,29.0,23764.0,-60.2,-89.5,1.0,0.0,235.0,32.0,585.5,585.5,585.5
70,27.0,24215.0,-59.2,-89.0,1.0,0.01,260.0,35.0,600.4,600.4,600.4
71,26.0,24454.0,-58.7,-88.8,1.0,0.01,240.0,41.0,608.3,608.4,608.3
72,24.0,24959.0,-57.6,-88.3,1.0,0.01,245.0,38.0,625.6,625.7,625.6
73,22.0,25508.0,-56.4,-87.7,1.0,0.01,230.0,53.0,644.9,645.0,644.9
74,20.0,26110.0,-55.1,-87.1,1.0,0.01,245.0,55.0,666.8,666.9,666.8
75,19.2,26371.0,-53.9,-86.9,1.0,0.01,249.0,56.0,678.3,678.4,678.3
76,19.0,26438.0,-54.3,-86.9,1.0,0.01,250.0,56.0,679.0,679.1,679.0
77,18.3,26678.0,-55.9,-86.9,1.0,0.01,247.0,48.0,681.4,681.5,681.4
78,18.0,26785.0,-55.0,-86.6,1.0,0.01,245.0,45.0,687.6,687.7,687.6
79,15.8,27630.0,-47.5,-84.5,1.0,0.02,259.0,59.0,738.1,738.3,738.1
80,15.0,27975.0,-46.9,-83.9,1.0,0.02,265.0,64.0,751.2,751.5,751.2
81,14.0,28432.0,-46.0,-83.0,1.0,0.03,250.0,74.0,769.0,769.3,769.0
82,13.6,28624.0,-45.7,-82.7,1.0,0.03,776.5,776.9,776.5,,
83,13.5,28674.0,-45.3,-82.3,1.0,0.03,779.5,779.9,779.6,,
