,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
0,1016.0,35.0,18.0,5.0,42.0,5.41,295.0,6.0,289.8,305.6,290.8
1,1009.0,93.0,15.4,3.4,45.0,4.86,308.0,6.0,287.8,301.9,288.7
2,1000.0,167.0,14.8,3.8,48.0,5.05,325.0,7.0,287.9,302.6,288.8
3,966.0,458.0,12.2,3.2,54.0,5.01,318.0,5.0,288.2,302.7,289.1
4,958.0,528.0,13.0,-12.0,16.0,1.6,317.0,4.0,289.7,294.6,290.0
5,925.0,821.0,10.8,-13.2,17.0,1.5,310.0,2.0,290.4,295.0,290.6
6,890.0,1139.0,8.5,-14.1,19.0,1.45,245.0,2.0,291.2,295.8,291.5
7,850.0,1518.0,5.8,-15.2,20.0,1.39,170.0,4.0,292.2,296.6,292.4
8,793.0,2081.0,1.8,-13.6,31.0,1.69,175.0,10.0,293.8,299.1,294.1
9,779.0,2225.0,0.8,-13.2,34.0,1.78,191.0,11.0,294.2,299.8,294.5
10,771.0,2308.0,0.3,-15.7,29.0,1.47,200.0,12.0,294.6,299.3,294.9
11,756.0,2466.0,-0.5,-20.5,20.0,1.0,203.0,11.0,295.3,298.6,295.5
12,743.0,2604.0,0.0,-36.0,5.0,0.24,206.0,10.0,297.4,298.2,297.4
13,705.0,3023.0,-1.7,-38.7,4.0,0.19,214.0,7.0,300.0,300.7,300.0
14,700.0,3080.0,-2.3,-38.3,4.0,0.2,215.0,7.0,299.9,300.6,299.9
15,674.0,3375.0,-4.9,-35.3,7.0,0.28,235.0,10.0,300.2,301.2,300.3
16,620.0,4027.0,-10.7,-28.7,21.0,0.58,205.0,15.0,300.9,302.9,301.0
17,596.0,4327.0,-13.1,-33.4,16.0,0.38,220.0,20.0,301.5,302.9,301.6
18,580.0,4535.0,-14.7,-36.7,14.0,0.29,211.0,20.0,302.0,303.0,302.0
19,579.0,4547.0,-14.8,-36.8,13.0,0.28,210.0,20.0,302.0,303.0,302.1
20,500.0,5640.0,-22.3,-48.3,8.0,0.1,245.0,25.0,305.8,306.2,305.8
21,491.0,5773.0,-23.2,-49.0,7.0,0.09,245.0,25.0,306.2,306.6,306.3
22,453.0,6361.0,-27.3,-52.3,7.0,0.07,239.0,23.0,308.3,308.5,308.3
23,433.0,6685.0,-29.6,-49.1,13.0,0.1,235.0,22.0,309.4,309.8,309.4
24,417.0,6955.0,-31.5,-46.5,21.0,0.14,237.0,26.0,310.3,310.8,310.3
25,400.0,7250.0,-33.9,-49.9,18.0,0.1,240.0,31.0,310.9,311.2,310.9
26,380.0,7606.0,-37.1,-48.1,31.0,0.13,241.0,33.0,311.2,311.7,311.2
27,365.0,7882.0,-39.3,-65.3,5.0,0.02,242.0,34.0,311.9,312.0,311.9
28,341.0,8342.0,-43.3,-55.3,25.0,0.06,243.0,36.0,312.6,312.8,312.6
29,320.0,8765.0,-46.5,-59.5,21.0,0.04,244.0,38.0,313.9,314.0,313.9
30,314.0,8890.0,-47.1,-70.1,5.0,0.01,244.0,39.0,314.7,314.8,314.7
31,300.0,9190.0,-48.9,-64.9,14.0,0.02,245.0,40.0,316.3,316.4,316.3
32,283.0,9569.0,-51.4,-65.4,17.0,0.02,250.0,41.0,318.0,318.1,318.0
33,260.0,10120.0,-55.1,-66.1,24.0,0.02,254.0,50.0,320.4,320.5,320.4
34,251.0,10345.0,-56.3,-69.3,18.0,0.01,255.0,54.0,321.9,321.9,321.9
35,250.0,10370.0,-56.3,-70.3,16.0,0.01,255.0,54.0,322.2,322.3,322.2
36,215.0,11324.0,-57.7,-75.7,8.0,0.01,263.0,69.0,334.3,334.3,334.3
37,208.0,11533.0,-57.7,-77.5,6.0,0.0,265.0,72.0,337.4,337.5,337.4
38,200.0,11780.0,-57.7,-79.7,4.0,0.0,260.0,73.0,341.2,341.2,341.2
39,185.0,12275.0,-56.4,-81.7,3.0,0.0,250.0,87.0,351.1,351.1,351.1
40,174.0,12665.0,-55.3,-83.3,2.0,0.0,260.0,96.0,359.0,359.1,359.0
