,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
0,1014.0,35.0,12.2,7.3,72.0,6.36,270.0,9.0,284.2,302.1,285.3
1,1000.0,148.0,10.2,6.3,77.0,6.02,275.0,11.0,283.4,300.2,284.4
2,947.0,596.0,6.0,4.3,89.0,5.54,275.0,10.0,283.5,299.2,284.5
3,925.0,790.0,4.2,3.5,95.0,5.35,295.0,12.0,283.6,298.7,284.5
4,911.0,914.0,3.0,2.7,98.0,5.13,300.0,13.0,283.6,298.1,284.5
5,899.0,1021.0,2.0,2.0,100.0,4.94,295.0,12.0,283.6,297.7,284.5
6,887.0,1129.0,1.4,1.4,100.0,4.8,290.0,10.0,284.1,297.8,284.9
7,850.0,1472.0,-0.5,-0.5,100.0,4.36,300.0,11.0,285.6,298.2,286.4
8,813.0,1826.0,-2.5,-2.5,100.0,3.93,299.0,14.0,287.1,298.6,287.8
9,749.0,2472.0,-6.3,-7.3,93.0,2.96,297.0,19.0,289.8,298.7,290.3
10,717.0,2812.0,-8.7,-9.0,98.0,2.71,296.0,22.0,290.8,299.0,291.3
11,700.0,2997.0,-10.9,-32.9,14.0,0.34,295.0,24.0,290.4,291.6,290.4
12,690.0,3107.0,-12.1,-39.1,9.0,0.19,296.0,23.0,290.2,290.9,290.3
13,677.0,3253.0,-11.9,-28.9,23.0,0.52,298.0,23.0,292.1,293.8,292.1
14,666.0,3378.0,-12.1,-34.6,14.0,0.31,300.0,22.0,293.2,294.3,293.3
15,665.0,3390.0,-12.1,-35.1,13.0,0.29,300.0,22.0,293.3,294.3,293.4
16,649.0,3577.0,-11.5,-51.5,2.0,0.05,295.0,24.0,296.1,296.2,296.1
17,576.0,4470.0,-17.2,-53.1,3.0,0.05,270.0,35.0,299.7,299.9,299.7
18,534.0,5037.0,-20.8,-54.0,3.0,0.05,275.0,39.0,301.9,302.1,301.9
19,505.0,5455.0,-23.4,-54.8,4.0,0.04,275.0,32.0,303.6,303.7,303.6
20,500.0,5530.0,-23.9,-54.9,4.0,0.04,280.0,30.0,303.8,304.0,303.9
21,483.0,5780.0,-25.4,-54.5,5.0,0.05,295.0,30.0,305.0,305.2,305.0
22,448.0,6324.0,-28.6,-53.7,7.0,0.06,290.0,24.0,307.6,307.8,307.6
23,447.0,6340.0,-28.7,-53.7,7.0,0.06,291.0,24.0,307.7,307.9,307.7
24,442.0,6421.0,-28.1,-56.1,5.0,0.04,296.0,23.0,309.4,309.6,309.4
25,425.0,6699.0,-30.1,-58.1,5.0,0.04,315.0,19.0,310.4,310.6,310.4
26,411.0,6937.0,-31.7,-59.7,5.0,0.03,300.0,19.0,311.2,311.4,311.2
27,400.0,7130.0,-33.1,-61.1,4.0,0.03,315.0,19.0,311.9,312.0,311.9
28,391.0,7288.0,-34.4,-61.6,5.0,0.02,310.0,17.0,312.3,312.4,312.3
29,364.0,7783.0,-38.3,-63.3,5.0,0.02,282.0,23.0,313.5,313.6,313.5
30,357.0,7915.0,-38.8,-65.3,4.0,0.02,275.0,25.0,314.5,314.6,314.5
31,331.0,8431.0,-40.9,-72.9,2.0,0.01,273.0,39.0,318.5,318.6,318.5
32,300.0,9090.0,-45.5,-75.5,2.0,0.0,270.0,58.0,321.1,321.1,321.1
33,297.0,9156.0,-45.9,-75.8,2.0,0.0,270.0,59.0,321.4,321.5,321.5
34,279.0,9569.0,-48.5,-77.5,2.0,0.0,260.0,54.0,323.6,323.6,323.6
35,258.0,10085.0,-51.7,-79.7,2.0,0.0,264.0,55.0,326.1,326.1,326.1
36,250.0,10290.0,-51.7,-80.7,2.0,0.0,265.0,55.0,329.1,329.1,329.1
37,243.0,10472.0,-52.3,-81.0,2.0,0.0,270.0,51.0,330.9,330.9,330.9
38,222.0,11051.0,-54.1,-82.1,2.0,0.0,275.0,53.0,336.7,336.7,336.7
39,200.0,11720.0,-56.3,-83.3,2.0,0.0,270.0,53.0,343.4,343.5,343.4
40,180.0,12389.0,-58.3,-84.3,2.0,0.0,260.0,65.0,350.7,350.7,350.7
41,159.0,13183.0,-52.7,-85.7,1.0,0.0,260.0,66.0,372.8,372.8,372.8
42,150.0,13560.0,-54.3,-87.3,1.0,0.0,260.0,66.0,376.3,376.3,376.3
43,144.0,13817.0,-55.3,-87.5,1.0,0.0,250.0,66.0,378.9,379.0,378.9
44,134.0,14270.0,-57.1,-87.7,1.0,0.0,260.0,73.0,383.6,383.6,383.6
45,103.0,15928.0,-63.7,-88.7,2.0,0.0,265.0,72.0,401.0,401.0,401.0
46,100.0,16110.0,-63.3,-88.3,2.0,0.0,265.0,72.0,405.2,405.2,405.2
47,82.0,17331.0,-62.5,-88.5,2.0,0.0,270.0,58.0,430.4,430.4,430.4
48,81.6,17361.0,-62.5,-88.5,2.0,0.0,431.0,431.0,431.0,,
