,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
0,1012.0,35.0,15.6,5.6,51.0,5.66,280.0,6.0,287.8,304.0,288.8
1,1000.0,130.0,14.0,5.0,55.0,5.5,290.0,6.0,287.1,302.9,288.1
2,955.0,516.0,10.0,4.0,66.0,5.36,284.0,7.0,286.9,302.3,287.8
3,949.0,568.0,10.2,-1.8,43.0,3.55,283.0,7.0,287.6,298.1,288.2
4,936.0,683.0,9.6,-3.4,40.0,3.19,282.0,7.0,288.1,297.6,288.7
5,925.0,781.0,9.2,1.2,57.0,4.53,280.0,7.0,288.7,301.9,289.5
6,898.0,1026.0,7.2,1.2,66.0,4.67,248.0,7.0,289.1,302.7,289.9
7,850.0,1475.0,4.2,-6.8,45.0,2.71,190.0,7.0,290.5,298.7,291.0
8,833.0,1639.0,3.2,-4.8,56.0,3.23,176.0,9.0,291.2,300.8,291.7
9,820.0,1766.0,3.1,-8.3,43.0,2.5,165.0,10.0,292.3,300.0,292.8
10,814.0,1826.0,3.0,-10.0,38.0,2.21,165.0,10.0,292.9,299.7,293.3
11,799.0,1975.0,2.1,-9.6,42.0,2.32,165.0,11.0,293.5,300.6,293.9
12,785.0,2118.0,1.2,-9.2,46.0,2.43,190.0,15.0,294.0,301.5,294.4
13,768.0,2294.0,0.1,-8.8,51.0,2.58,165.0,15.0,294.7,302.6,295.2
14,758.0,2399.0,-0.5,-8.5,55.0,2.67,165.0,17.0,295.1,303.3,295.6
15,746.0,2526.0,-1.7,-8.0,62.0,2.82,165.0,19.0,295.2,303.8,295.7
16,744.0,2548.0,-1.9,-7.9,64.0,2.85,165.0,18.0,295.2,303.9,295.7
17,739.0,2601.0,-2.3,-14.3,39.0,1.72,164.0,17.0,295.3,300.7,295.6
18,730.0,2699.0,-3.1,-10.1,58.0,2.44,163.0,15.0,295.5,303.0,295.9
19,726.0,2742.0,-3.3,-22.3,21.0,0.89,163.0,14.0,295.7,298.6,295.9
20,711.0,2907.0,-4.5,-24.5,19.0,0.74,161.0,10.0,296.1,298.6,296.3
21,700.0,3029.0,-5.7,-27.7,16.0,0.56,160.0,7.0,296.1,298.1,296.2
22,646.0,3652.0,-10.1,-37.2,9.0,0.24,145.0,10.0,298.0,298.9,298.0
23,637.0,3761.0,-10.9,-38.9,8.0,0.21,158.0,10.0,298.3,299.1,298.4
24,625.0,3906.0,-12.3,-35.0,13.0,0.31,175.0,10.0,298.4,299.5,298.4
25,589.0,4356.0,-16.6,-22.8,58.0,1.04,150.0,7.0,298.5,301.9,298.7
26,584.0,4421.0,-17.2,-21.1,72.0,1.23,155.0,10.0,298.5,302.5,298.7
27,583.0,4434.0,-17.3,-20.7,75.0,1.27,157.0,11.0,298.5,302.6,298.7
28,577.0,4512.0,-15.3,-17.4,84.0,1.7,170.0,14.0,301.7,307.2,302.0
29,570.0,4603.0,-15.9,-18.0,84.0,1.64,185.0,18.0,302.0,307.4,302.3
30,533.0,5105.0,-19.4,-21.2,86.0,1.33,200.0,25.0,303.7,308.1,303.9
31,516.0,5348.0,-21.1,-22.7,87.0,1.2,203.0,21.0,304.5,308.5,304.7
32,500.0,5580.0,-22.7,-25.2,80.0,0.99,205.0,18.0,305.3,308.7,305.5
33,494.0,5668.0,-23.3,-26.1,78.0,0.93,202.0,17.0,305.6,308.8,305.8
34,470.0,6024.0,-26.3,-29.4,75.0,0.72,190.0,13.0,306.3,308.8,306.4
35,445.0,6414.0,-29.6,-33.1,72.0,0.53,205.0,14.0,306.9,308.8,307.0
36,428.0,6691.0,-32.0,-35.7,70.0,0.43,195.0,13.0,307.4,308.9,307.4
37,409.0,7015.0,-34.7,-38.7,67.0,0.33,205.0,14.0,307.9,309.1,307.9
38,400.0,7170.0,-35.9,-39.8,67.0,0.3,210.0,15.0,308.2,309.4,308.3
39,398.0,7204.0,-36.2,-40.1,67.0,0.29,210.0,15.0,308.3,309.4,308.4
40,378.0,7555.0,-39.2,-43.3,65.0,0.22,205.0,10.0,308.9,309.7,308.9
41,365.0,7793.0,-41.3,-45.5,64.0,0.18,235.0,11.0,309.2,309.9,309.3
42,351.0,8059.0,-43.6,-47.9,62.0,0.14,250.0,6.0,309.6,310.1,309.6
43,340.0,8275.0,-45.5,-49.9,61.0,0.12,255.0,10.0,309.9,310.3,309.9
44,333.0,8417.0,-46.7,-51.2,60.0,0.1,253.0,12.0,310.0,310.4,310.1
45,300.0,9100.0,-53.1,-57.4,59.0,0.05,245.0,24.0,310.4,310.6,310.4
46,293.0,9251.0,-54.6,-59.0,58.0,0.05,240.0,24.0,310.3,310.5,310.3
47,290.0,9317.0,-55.3,-59.7,58.0,0.04,235.0,31.0,310.3,310.5,310.3
48,286.0,9407.0,-52.8,-72.3,8.0,0.01,235.0,41.0,315.1,315.1,315.1
49,283.0,9474.0,-50.9,-81.9,1.0,0.0,238.0,40.0,318.8,318.8,318.8
50,273.0,9709.0,-50.1,-72.1,6.0,0.01,249.0,37.0,323.2,323.3,323.2
51,272.0,9732.0,-50.2,-72.3,6.0,0.01,250.0,37.0,323.4,323.5,323.4
52,250.0,10280.0,-52.3,-77.3,3.0,0.0,245.0,43.0,328.2,328.2,328.2
53,200.0,11710.0,-53.7,-79.7,3.0,0.0,250.0,58.0,347.6,347.6,347.6
54,188.0,12106.0,-54.6,-81.1,2.0,0.0,255.0,66.0,352.2,352.3,352.2
55,175.0,12564.0,-55.7,-82.7,2.0,0.0,260.0,57.0,357.7,357.7,357.7
56,150.0,13550.0,-58.1,-86.1,2.0,0.0,260.0,75.0,369.8,369.8,369.8
